    0  -35.0694
    1  -34.9881
    2  -30.2923
    3  -26.8878
    4  -24.4810
    5  -23.4157
    6  -22.0617
    7  -21.8996
    8  -21.3751
    9  -21.0379
   10  -19.9121
   11  -18.5485
   12  -17.6894
   13  -16.5598
   14  -14.6036
   15  -15.9847
   16  -16.1701
   17  -14.8090
   18  -14.7463
   19  -14.5835
   20  -14.5215
   21  -12.1977
   22   -6.2792
   23   -5.8306
   24   -5.3522
   25   -4.3665
   26   -2.2524
   27   -0.5214
   28    5.3902
   29    9.0097
   30   12.4960
