    0  -17.8070
    1  -17.0458
    2  -14.6470
    3  -12.5503
    4  -12.0282
    5  -14.4625
    6  -14.7996
    7  -14.8562
    8  -13.4224
    9  -12.1936
   10  -12.3565
   11  -11.9518
   12  -12.1288
   13  -12.6233
   14  -12.1068
   15  -10.6375
   16   -9.8949
   17   -8.4423
   18   -8.6855
   19   -8.5241
   20   -8.8639
   21   -8.6854
   22   -6.4854
   23    0.3646
   24    1.7018
