# Time-averaged data for fix dU
# TimeStep c_1[1] c_1[2] c_2[1] c_2[2]
237200 0.0652932 0.895603 0.244015 0.662287
237300 0.0196815 0.967311 0.28221 0.620919
237400 0.0784739 0.87589 0.232542 0.675243
237500 0.122563 0.813047 0.191538 0.723654
237600 0.184952 0.731747 0.139801 0.789721
237700 0.161344 0.761508 0.163074 0.759287
237800 0.239906 0.666898 0.102855 0.84056
237900 0.257937 0.646898 0.0871113 0.863207
238000 0.222014 0.687355 0.11823 0.819018
238100 0.143761 0.784458 0.180367 0.737435
238200 0.20995 0.701501 0.126173 0.808105
238300 0.192064 0.723012 0.1418 0.78706
238400 0.233739 0.67388 0.106215 0.835805
238500 0.19963 0.713833 0.136048 0.794741
238600 0.247253 0.658675 0.0995949 0.845201
238700 0.238376 0.668623 0.105186 0.837258
238800 0.157275 0.766758 0.173562 0.745958
238900 0.230619 0.677439 0.112818 0.826537
239000 0.233959 0.673629 0.106979 0.834728
239100 0.238679 0.668281 0.104171 0.838694
239200 0.255257 0.649832 0.0902278 0.858676
239300 0.267971 0.636029 0.0783831 0.876024
239400 0.208209 0.703566 0.126909 0.807102
239500 0.168556 0.752291 0.162092 0.760547
239600 0.203125 0.709632 0.135121 0.795987
239700 0.202234 0.710701 0.138329 0.791686
239800 0.260768 0.643813 0.0874375 0.862732
239900 0.304721 0.597758 0.04772 0.922579
240000 0.33428 0.568654 0.0258683 0.957258
240100 0.290235 0.612561 0.0661183 0.894356
240200 0.330175 0.572609 0.0361143 0.940838
240300 0.343494 0.559874 0.0255565 0.957762
240400 0.371777 0.533763 0.00416948 0.992984
240500 0.36746 0.537668 0.0108129 0.981906
240600 0.369989 0.535377 0.0110778 0.981467
240700 0.259384 0.645319 0.101165 0.842962
240800 0.275175 0.628339 0.0846233 0.866841
240900 0.233692 0.673933 0.1171 0.820583
241000 0.207365 0.704569 0.135013 0.796132
241100 0.191843 0.723281 0.145731 0.781853
241200 0.229558 0.678654 0.118149 0.81913
241300 0.214782 0.6958 0.133093 0.798718
241400 0.190558 0.724852 0.150705 0.775313
241500 0.19062 0.724777 0.145721 0.781865
241600 0.193878 0.7208 0.143523 0.784773
241700 0.169527 0.751057 0.163495 0.758748
241800 0.161292 0.761576 0.175354 0.743705
241900 0.0409218 0.933231 0.277532 0.625843
242000 0.0677914 0.891833 0.254533 0.650627
242100 0.105728 0.836492 0.225054 0.683835
242200 0.110022 0.830448 0.221911 0.687474
242300 0.177377 0.741168 0.16422 0.757819
242400 0.246596 0.659406 0.10482 0.837776
242500 0.209184 0.702408 0.136074 0.794707
242600 0.173033 0.746625 0.16503 0.756783
242700 0.176338 0.742469 0.158598 0.765047
242800 0.157211 0.766842 0.171306 0.748805
242900 0.0883537 0.861398 0.228453 0.679922
243000 0.046299 0.924795 0.266024 0.638124
243100 0.12904 0.804203 0.204155 0.7084
243200 0.0806736 0.872642 0.249868 0.655773
243300 0.0934389 0.854032 0.241725 0.664853
243400 0.155151 0.769514 0.186773 0.729501
243500 0.189347 0.726336 0.158168 0.765603
243600 0.342037 0.561253 0.0322879 0.946937
243700 0.235318 0.672085 0.116269 0.821734
243800 0.139972 0.789493 0.194809 0.719669
243900 0.156726 0.767469 0.18265 0.734598
244000 0.207395 0.704534 0.139026 0.790755
244100 0.193382 0.721405 0.146595 0.780713
244200 0.216014 0.694355 0.127876 0.805785
244300 0.263933 0.640382 0.0916604 0.856601
244400 0.24393 0.662382 0.112091 0.827553
244500 0.23092 0.677095 0.124349 0.810598
244600 0.21132 0.69988 0.138675 0.791224
244700 0.157223 0.766826 0.186269 0.730122
244800 0.122927 0.812547 0.214725 0.695867
244900 0.1875 0.728606 0.159976 0.763269
245000 0.152784 0.772595 0.186954 0.729277
245100 0.134706 0.796545 0.19685 0.717192
245200 0.137769 0.792436 0.190743 0.724627
245300 0.209184 0.702409 0.130658 0.802008
245400 0.292373 0.610354 0.0688167 0.89029
245500 0.285432 0.61755 0.0786811 0.875583
245600 0.25905 0.645683 0.0984559 0.846828
245700 0.2354 0.671991 0.119327 0.817501
245800 0.238759 0.66819 0.11579 0.822399
245900 0.2658 0.638366 0.095738 0.850723
246000 0.266231 0.637901 0.0957812 0.850661
246100 0.324223 0.578394 0.044018 0.928364
246200 0.286795 0.61613 0.0793671 0.874569
246300 0.286651 0.61628 0.0830851 0.869096
246400 0.248716 0.65705 0.115457 0.822862
246500 0.186803 0.729464 0.157232 0.766814
246600 0.199703 0.713745 0.142125 0.786628
246700 0.22626 0.682444 0.11773 0.81971
246800 0.205967 0.706235 0.134353 0.79702
246900 0.172298 0.747552 0.161215 0.761674
247000 0.209588 0.701929 0.131024 0.801513
247100 0.194884 0.719577 0.147346 0.779723
247200 0.166257 0.755216 0.167975 0.753029
247300 0.253492 0.651772 0.0931421 0.854461
247400 0.304526 0.597955 0.0529612 0.914449
247500 0.223142 0.686046 0.120646 0.815684
247600 0.184468 0.732346 0.152368 0.773139
247700 0.237457 0.669662 0.109123 0.83171
247800 0.237604 0.669495 0.112685 0.826723
247900 0.186404 0.729956 0.154683 0.770123
248000 0.196905 0.717126 0.146678 0.780603
248100 0.221017 0.688513 0.124525 0.810357
248200 0.130012 0.802884 0.198807 0.714826
248300 0.0960254 0.850311 0.228247 0.680158
248400 0.0664653 0.893832 0.255777 0.649262
248500 0.081714 0.87111 0.243727 0.662608
248600 0.112279 0.82729 0.212912 0.698001
248700 0.101414 0.842608 0.221329 0.68815
248800 0.106548 0.835335 0.223003 0.686208
248900 0.0730529 0.883944 0.250407 0.655176
249000 0.0769425 0.878158 0.243319 0.663065
249100 0.11544 0.822885 0.206144 0.706025
249200 0.171408 0.748676 0.160948 0.762018
249300 0.0599676 0.903694 0.255523 0.649541
249400 0.0969396 0.848999 0.225901 0.682858
249500 0.127034 0.806932 0.201693 0.71135
249600 0.111801 0.827958 0.212506 0.69848
249700 0.204404 0.708102 0.139639 0.789937
249800 0.154977 0.76974 0.178856 0.739319
249900 0.194801 0.719678 0.142099 0.786662
250000 0.233514 0.674135 0.109056 0.831804
250100 0.29669 0.60592 0.0582679 0.906292
250200 0.28677 0.616155 0.0669768 0.893061
250300 0.261302 0.643232 0.0864889 0.864115
250400 0.272898 0.63076 0.0740019 0.882529
250500 0.328025 0.574692 0.0300405 0.950537
250600 0.314748 0.587722 0.0463398 0.924731
250700 0.222473 0.686822 0.120387 0.816041
250800 0.187254 0.728908 0.147874 0.779029
250900 0.157984 0.765841 0.175003 0.744145
251000 0.1681 0.75287 0.166752 0.754585
251100 0.127905 0.805746 0.201654 0.711397
251200 0.154718 0.770076 0.181367 0.73619
251300 0.177824 0.740608 0.157307 0.766717
251400 0.214462 0.696176 0.128155 0.805406
251500 0.183934 0.733006 0.157781 0.766103
251600 0.178294 0.740021 0.169408 0.751209
251700 0.203689 0.708957 0.144815 0.783063
251800 0.145903 0.781625 0.191141 0.724139
251900 0.169374 0.751252 0.167026 0.754237
252000 0.171123 0.749037 0.166818 0.754502
252100 0.182739 0.734487 0.151428 0.774367
252200 0.153062 0.772233 0.173606 0.745902
252300 0.132362 0.799703 0.193559 0.721189
252400 0.0721674 0.885267 0.247971 0.657878
252500 0.11489 0.82365 0.21823 0.69176
252600 0.178539 0.739715 0.166362 0.755083
252700 0.17932 0.73874 0.164524 0.75743
252800 0.188048 0.727931 0.154623 0.7702
252900 0.170299 0.750079 0.169007 0.751718
253000 0.191834 0.723293 0.156956 0.767172
253100 0.173782 0.74568 0.176714 0.741998
253200 0.240921 0.665756 0.117785 0.819634
253300 0.227296 0.681252 0.123291 0.812048
253400 0.24241 0.664084 0.109208 0.831592
253500 0.214103 0.696599 0.129268 0.803894
253600 0.243171 0.663232 0.109155 0.831665
253700 0.303138 0.599358 0.06161 0.901191
253800 0.260713 0.643873 0.0968022 0.849196
253900 0.253342 0.651937 0.103881 0.839106
254000 0.368756 0.536493 0.0108209 0.981893
254100 0.401703 0.50746 -0.0188094 1.03227
254200 0.367691 0.537459 0.00584577 0.990177
254300 0.283 0.620091 0.0760934 0.879418
254400 0.194025 0.720621 0.146985 0.780199
254500 0.204874 0.70754 0.138938 0.790873
254600 0.227455 0.681068 0.1197 0.816987
254700 0.233137 0.674565 0.116803 0.820993
254800 0.267326 0.636723 0.0902468 0.858648
254900 0.239182 0.667714 0.112176 0.827433
255000 0.152761 0.772626 0.18231 0.735019
255100 0.115667 0.82257 0.211901 0.699194
255200 0.226293 0.682406 0.123022 0.812417
255300 0.247793 0.658075 0.106491 0.835415
255400 0.301359 0.601161 0.0625168 0.899812
255500 0.309431 0.593023 0.0529225 0.914509
255600 0.246044 0.660021 0.102966 0.840403
255700 0.240479 0.666253 0.107267 0.834321
255800 0.248312 0.657499 0.0986766 0.846512
255900 0.167832 0.75321 0.169245 0.751416
256000 0.181223 0.73637 0.160466 0.762639
256100 0.193993 0.72066 0.147533 0.779477
256200 0.152032 0.773577 0.180535 0.737226
256300 0.134669 0.796595 0.197319 0.716625
256400 0.118855 0.818153 0.209823 0.701652
256500 0.203365 0.709345 0.137553 0.792724
256600 0.26629 0.637838 0.0882784 0.861507
256700 0.232079 0.675771 0.118504 0.818639
256800 0.233151 0.674548 0.119703 0.816982
256900 0.242339 0.664163 0.105711 0.836516
257000 0.279527 0.623738 0.0756796 0.880032
257100 0.282208 0.620921 0.0763537 0.879031
257200 0.299169 0.603389 0.0608497 0.902349
257300 0.307561 0.594899 0.054217 0.912512
257400 0.31756 0.584938 0.0498355 0.919289
257500 0.30327 0.599225 0.0618935 0.90076
257600 0.342941 0.560398 0.0310396 0.948935
257700 0.376395 0.529617 0.0011617 0.99804
257800 0.291654 0.611095 0.0717501 0.885891
257900 0.317821 0.58468 0.0501755 0.918761
258000 0.305655 0.596817 0.0595692 0.904302
258100 0.37386 0.531889 0.00575716 0.990325
258200 0.373498 0.532214 0.00745521 0.98749
258300 0.361021 0.543546 0.016105 0.973171
258400 0.292791 0.609923 0.0688732 0.890205
258500 0.31971 0.582818 0.0417823 0.931876
258600 0.22373 0.685366 0.120671 0.815648
258700 0.19289 0.722004 0.147327 0.779749
258800 0.128473 0.804973 0.201156 0.711996
258900 0.192223 0.722818 0.144789 0.783097
259000 0.151936 0.773703 0.171856 0.748111
259100 0.153287 0.771939 0.171291 0.748825
259200 0.157473 0.766502 0.170866 0.749362
259300 0.224011 0.68504 0.124051 0.811007
259400 0.287652 0.615239 0.0727807 0.884351
259500 0.286363 0.616579 0.0718843 0.88569
259600 0.328866 0.573876 0.034565 0.943302
259700 0.312102 0.590354 0.0499285 0.919144
259800 0.250048 0.655574 0.105918 0.836224
259900 0.18517 0.731478 0.160902 0.762077
260000 0.147656 0.779314 0.19164 0.723529
260100 0.126847 0.807187 0.209055 0.702562
260200 0.106062 0.83602 0.226535 0.682127
260300 0.0820661 0.870593 0.240557 0.666165
260400 0.0547773 0.911649 0.26197 0.642507
260500 0.0919864 0.85613 0.229643 0.678556
260600 0.180913 0.736756 0.153072 0.77222
260700 0.191778 0.723361 0.148421 0.778309
260800 0.169601 0.750964 0.164672 0.75724
260900 0.156025 0.768378 0.177899 0.740515
261000 0.154271 0.770658 0.176669 0.742055
261100 0.191001 0.724311 0.147217 0.779893
261200 0.201057 0.712116 0.141771 0.787098
261300 0.280704 0.6225 0.0754992 0.8803
261400 0.272032 0.631683 0.0796294 0.874182
261500 0.228494 0.679874 0.114161 0.824664
261600 0.219657 0.690096 0.125225 0.8094
261700 0.236461 0.670789 0.117335 0.820257
261800 0.213277 0.697571 0.143 0.785466
261900 0.156923 0.767214 0.188079 0.727894
262000 0.178746 0.739456 0.166198 0.755292
262100 0.251999 0.653418 0.104581 0.838113
262200 0.2738 0.6298 0.0840755 0.867643
262300 0.196029 0.718187 0.146359 0.781024
262400 0.257913 0.646925 0.0976126 0.848035
262500 0.225084 0.6838 0.123941 0.811157
262600 0.243008 0.663414 0.104762 0.837858
262700 0.197943 0.71587 0.140125 0.789289
262800 0.221163 0.688343 0.11832 0.818894
262900 0.153286 0.771941 0.174211 0.74514
263000 0.22 0.689697 0.122227 0.813508
263100 0.249475 0.656208 0.0946655 0.852265
263200 0.16224 0.760356 0.159982 0.763261
263300 0.178504 0.739758 0.14567 0.781933
263400 0.184741 0.732008 0.147736 0.77921
263500 0.146837 0.780394 0.184693 0.732068
263600 0.0892561 0.860086 0.233315 0.674362
263700 0.201991 0.710993 0.140447 0.78886
263800 0.154135 0.770835 0.178471 0.739799
263900 0.0730033 0.884019 0.241361 0.665261
264000 0.0768078 0.878357 0.238976 0.667946
264100 0.067279 0.892605 0.243042 0.663375
264200 0.0486105 0.921192 0.254211 0.650981
264300 -0.0236172 1.04069 0.314437 0.588032
264400 -0.038085 1.06643 0.328259 0.574465
264500 -0.0234762 1.04044 0.320718 0.581827
264600 -0.0158203 1.02708 0.315026 0.587447
264700 -0.0542471 1.09593 0.347004 0.556566
264800 0.00326906 0.994495 0.298939 0.603623
264900 0.0224699 0.962767 0.286365 0.616577
265000 0.0497877 0.919363 0.266601 0.637503
265100 0.0618247 0.900864 0.261305 0.643229
265200 0.0571406 0.908018 0.264559 0.639705
265300 0.057349 0.907699 0.26126 0.643278
265400 0.123355 0.81196 0.20721 0.704754
265500 0.106398 0.835547 0.222738 0.686515
265600 0.139418 0.790232 0.190842 0.724505
265700 0.12588 0.808506 0.202975 0.709812
265800 0.0769635 0.878126 0.246421 0.659601
265900 0.0581067 0.906538 0.2649 0.639337
266000 0.0383991 0.937215 0.282428 0.62069
266100 0.0271653 0.955163 0.291678 0.61107
266200 0.0512758 0.917056 0.26745 0.636589
266300 0.11753 0.819986 0.210876 0.700405
266400 0.112096 0.827546 0.215456 0.695008
266500 0.13383 0.797724 0.194415 0.720148
266600 0.112288 0.827277 0.209231 0.702353
266700 0.124415 0.810509 0.206055 0.70613
266800 0.174874 0.744307 0.169729 0.750802
266900 0.157085 0.767005 0.183891 0.73306
267000 0.212298 0.698725 0.139267 0.790433
267100 0.205095 0.707275 0.147775 0.779158
267200 0.134999 0.79615 0.207801 0.704051
267300 0.0244395 0.95957 0.299137 0.603421
267400 0.0696003 0.889113 0.258103 0.646717
267500 0.081158 0.871929 0.252303 0.653082
267600 0.138978 0.790819 0.198149 0.71562
267700 0.171946 0.747996 0.16496 0.756873
267800 0.130787 0.801834 0.19812 0.715656
267900 0.147651 0.779322 0.188507 0.727367
268000 0.213279 0.697569 0.133578 0.798063
268100 0.238292 0.668718 0.108923 0.831991
268200 0.247683 0.658197 0.100757 0.843544
268300 0.202009 0.710972 0.136534 0.79409
268400 0.106206 0.835818 0.21413 0.696566
268500 0.0548575 0.911526 0.259733 0.64494
268600 0.027731 0.954251 0.282806 0.620295
268700 0.145667 0.781936 0.186412 0.729946
268800 0.137401 0.792927 0.190136 0.725369
268900 0.184858 0.731863 0.151503 0.774269
269000 0.136748 0.793803 0.194274 0.720318
269100 0.118743 0.818309 0.211621 0.699524
269200 0.086341 0.86433 0.235476 0.671905
269300 0.130721 0.801922 0.197833 0.716003
269400 0.206022 0.70617 0.14406 0.784062
269500 0.159313 0.764125 0.18154 0.735976
269600 0.151732 0.77397 0.185352 0.731253
269700 0.131465 0.800916 0.199638 0.713823
269800 0.138079 0.792021 0.196531 0.717579
269900 0.150186 0.775992 0.184826 0.731903
270000 0.142305 0.786389 0.190609 0.72479
270100 0.0879412 0.861998 0.232014 0.675845
270200 0.156999 0.767116 0.171802 0.748178
270300 0.262261 0.642192 0.0888883 0.860621
270400 0.190752 0.724616 0.151454 0.774333
270500 0.171787 0.748197 0.171111 0.749052
270600 0.175169 0.743937 0.165952 0.755606
270700 0.165012 0.756805 0.169981 0.750483
270800 0.084061 0.867665 0.236005 0.671306
270900 0.0791372 0.874909 0.241338 0.665288
271000 0.197326 0.716616 0.142619 0.785973
271100 0.266693 0.637404 0.0856725 0.865307
271200 0.263718 0.640614 0.0898112 0.85928
271300 0.247624 0.658262 0.100345 0.844131
271400 0.230597 0.677464 0.113939 0.824974
271500 0.134492 0.796832 0.188812 0.726993
271600 0.0788842 0.875283 0.231785 0.676106
271700 0.0604037 0.903029 0.25299 0.652325
271800 0.149163 0.777334 0.184732 0.732019
271900 0.184976 0.731718 0.155834 0.768627
272000 0.122091 0.813695 0.208187 0.703592
272100 0.143924 0.784242 0.192366 0.722643
272200 0.126169 0.808112 0.205033 0.707349
272300 0.126203 0.808065 0.200371 0.71294
272400 0.146171 0.781272 0.180631 0.737106
272500 0.235546 0.671826 0.10655 0.835332
272600 0.198805 0.714828 0.141431 0.78755
272700 0.273632 0.629978 0.082178 0.870428
272800 0.189243 0.726464 0.15257 0.772875
272900 0.188485 0.727395 0.154249 0.770687
273000 0.304062 0.598424 0.0626972 0.899538
273100 0.267174 0.636886 0.0918565 0.856318
273200 0.253967 0.65125 0.100867 0.843386
273300 0.251493 0.653976 0.103014 0.840335
273400 0.281674 0.621482 0.0800343 0.873585
273500 0.32484 0.577791 0.0437647 0.928761
273600 0.231461 0.676476 0.113651 0.825376
273700 0.129362 0.803765 0.193823 0.720867
273800 0.173185 0.746433 0.1608 0.762208
273900 0.276155 0.6273 0.0810003 0.872161
274000 0.203198 0.709546 0.140397 0.788927
274100 0.209219 0.702367 0.13495 0.796217
274200 0.250017 0.655608 0.0979419 0.847563
274300 0.237943 0.669112 0.108868 0.832069
274400 0.214642 0.695965 0.131645 0.800673
274500 0.190829 0.724521 0.147559 0.779443
274600 0.147054 0.780108 0.183609 0.733409
274700 0.221039 0.688488 0.126564 0.807573
274800 0.201771 0.711257 0.147534 0.779476
274900 0.216332 0.693982 0.132276 0.799821
275000 0.231007 0.676996 0.116188 0.821847
275100 0.205539 0.706745 0.134725 0.79652
275200 0.183234 0.733873 0.151211 0.774651
275300 0.0753865 0.880468 0.237761 0.669318
275400 0.0951787 0.851527 0.220796 0.68877
275500 0.147991 0.778875 0.179066 0.739057
275600 0.183289 0.733805 0.153825 0.771239
275700 0.106374 0.83558 0.216219 0.694114
275800 0.0674176 0.892396 0.245314 0.660835
275900 0.132769 0.799154 0.191267 0.723985
276000 0.185857 0.73063 0.149956 0.776294
276100 0.16312 0.759228 0.169037 0.75168
276200 0.207505 0.704403 0.135444 0.795553
276300 0.15403 0.770972 0.178954 0.739196
276400 0.110369 0.829962 0.215868 0.694526
276500 0.151504 0.774267 0.181884 0.735548
276600 0.140397 0.788927 0.192019 0.723067
276700 0.0941131 0.853061 0.230971 0.677036
276800 0.105937 0.836197 0.217187 0.69298
276900 0.170863 0.749365 0.162337 0.760233
277000 0.212237 0.698797 0.125027 0.809671
277100 0.189429 0.726236 0.143864 0.784321
277200 0.127307 0.80656 0.192499 0.722481
277300 0.072819 0.884294 0.234492 0.673023
277400 0.0722747 0.885107 0.234125 0.67344
277500 0.0816007 0.871277 0.228968 0.67933
277600 0.0915561 0.856752 0.224703 0.684241
277700 0.202439 0.710456 0.14427 0.783784
277800 0.231609 0.676307 0.125402 0.809158
277900 0.178721 0.739488 0.171095 0.749072
278000 0.141273 0.787761 0.198283 0.715458
278100 0.168317 0.752594 0.176312 0.742501
278200 0.111968 0.827725 0.222444 0.686856
278300 0.0826363 0.869755 0.247726 0.658149
278400 0.0534174 0.913745 0.274762 0.628778
278500 0.0268397 0.955689 0.296609 0.606003
278600 0.0109007 0.981761 0.313162 0.589298
278700 0.0412962 0.932641 0.290751 0.612028
278800 0.0913773 0.857011 0.247184 0.658752
278900 0.0196759 0.96732 0.299053 0.603507
279000 -0.115072 1.21448 0.408793 0.501421
279100 -0.0433088 1.07587 0.349353 0.554363
279200 -0.0255832 1.04415 0.33932 0.563835
279300 -0.0230067 1.03961 0.337083 0.565969
279400 -0.0575939 1.10214 0.365178 0.539744
279500 -0.0495054 1.08719 0.359444 0.544996
279600 -0.0127455 1.02176 0.329372 0.573387
279700 -0.000794203 1.00134 0.315186 0.587288
279800 -0.0151428 1.0259 0.325711 0.576942
279900 0.0593213 0.904681 0.266209 0.637924
280000 0.0701228 0.888329 0.255954 0.649068
280100 0.0358284 0.941292 0.283882 0.619168
280200 0.0459551 0.925332 0.275543 0.627948
280300 0.0581778 0.906429 0.26349 0.640861
280400 0.0969153 0.849034 0.234378 0.673152
280500 0.163221 0.759098 0.178786 0.739406
280600 0.12073 0.815567 0.209338 0.702226
280700 0.0862896 0.864406 0.231887 0.67599
280800 0.0148622 0.975215 0.286146 0.616805
280900 0.143882 0.784298 0.183216 0.733896
281000 0.147557 0.779446 0.181539 0.735977
281100 0.128642 0.804744 0.198068 0.715719
281200 0.166666 0.754695 0.156785 0.767393
281300 0.15678 0.7674 0.164299 0.757718
281400 0.0749048 0.881184 0.233021 0.674697
281500 0.0480972 0.921991 0.259385 0.645319
281600 0.121836 0.814046 0.202522 0.710356
281700 0.176724 0.741986 0.160755 0.762266
281800 0.184074 0.732833 0.159814 0.763478
281900 0.178611 0.739625 0.162856 0.759566
282000 0.20137 0.711739 0.143483 0.784826
282100 0.156121 0.768254 0.175597 0.743399
282200 0.156785 0.767393 0.181014 0.736629
282300 0.125973 0.808378 0.209283 0.702292
282400 0.109908 0.830608 0.220761 0.68881
282500 0.136556 0.79406 0.201073 0.712096
282600 0.140799 0.788392 0.195913 0.718328
282700 0.124994 0.809716 0.20703 0.704969
282800 0.239461 0.667399 0.109308 0.831451
282900 0.178496 0.739768 0.156708 0.767493
283000 0.160536 0.762548 0.171561 0.748482
283100 0.151349 0.77447 0.176194 0.74265
283200 0.191566 0.723621 0.139174 0.790558
283300 0.134846 0.796356 0.187934 0.728072
283400 0.0890926 0.860324 0.230827 0.677201
283500 0.183553 0.733478 0.156505 0.767757
283600 0.225516 0.683302 0.123801 0.811349
283700 0.205107 0.707261 0.135776 0.795108
283800 0.123597 0.811629 0.206245 0.705904
283900 0.160857 0.762135 0.176464 0.742312
284000 0.246702 0.659289 0.107907 0.83342
284100 0.312899 0.58956 0.0540789 0.912725
284200 0.303894 0.598594 0.0595799 0.904286
284300 0.283665 0.619395 0.0734102 0.883411
284400 0.172993 0.746675 0.159723 0.763596
284500 0.127768 0.805932 0.196384 0.717756
284600 0.20652 0.705575 0.139435 0.790209
284700 0.234678 0.672811 0.118622 0.818476
284800 0.235173 0.67225 0.116524 0.82138
284900 0.160699 0.762339 0.172967 0.746708
285000 0.138161 0.791911 0.188425 0.727469
285100 0.234727 0.672756 0.11188 0.827848
285200 0.243028 0.663391 0.107212 0.834399
285300 0.232039 0.675817 0.116583 0.821299
285400 0.237581 0.669521 0.113207 0.825995
285500 0.292762 0.609952 0.0713832 0.88644
285600 0.269532 0.634355 0.0872469 0.863009
285700 0.296063 0.606562 0.0648725 0.89624
285800 0.318217 0.58429 0.0489354 0.920687
285900 0.281991 0.621148 0.0770656 0.877975
286000 0.173895 0.745538 0.166621 0.754753
286100 0.164535 0.757416 0.175814 0.743127
286200 0.178392 0.739899 0.162961 0.759431
286300 0.221705 0.687713 0.129591 0.803455
286400 0.263571 0.640773 0.087983 0.861937
286500 0.247551 0.658344 0.101255 0.842834
286600 0.26731 0.63674 0.087951 0.861984
286700 0.221749 0.687662 0.124106 0.810931
286800 0.282328 0.620795 0.0735166 0.883253
286900 0.261378 0.64315 0.0884051 0.861323
287000 0.282912 0.620184 0.0730162 0.883999
287100 0.295177 0.60747 0.0641775 0.897292
287200 0.216732 0.693513 0.127637 0.806111
287300 0.216044 0.694319 0.126937 0.807063
287400 0.246048 0.660017 0.102013 0.841756
287500 0.208256 0.70351 0.129393 0.803723
287600 0.177507 0.741005 0.157403 0.766593
287700 0.173357 0.746216 0.159947 0.763307
287800 0.162414 0.760134 0.173369 0.746201
287900 0.192732 0.722197 0.156131 0.768242
288000 0.10761 0.833838 0.231034 0.676965
288100 0.0367773 0.939785 0.289235 0.613597
288200 0.110066 0.830387 0.229056 0.67923
288300 0.0725414 0.884708 0.254261 0.650926
288400 0.0333076 0.945307 0.281889 0.621256
288500 0.0117286 0.980389 0.302239 0.600269
288600 -0.0399405 1.06977 0.344773 0.558666
288700 -0.012037 1.02053 0.323416 0.579183
288800 0.0626499 0.89961 0.260841 0.643734
288900 0.088051 0.861838 0.238893 0.668039
289000 0.0597591 0.904012 0.263964 0.640348
289100 0.05721 0.907912 0.262448 0.641989
289200 0.0822867 0.870268 0.246213 0.659833
289300 0.118953 0.818019 0.2196 0.690162
289400 0.0977659 0.847815 0.234219 0.673333
289500 0.0502576 0.918634 0.273931 0.62966
289600 0.0261587 0.956788 0.293753 0.608933
289700 -0.0471318 1.08284 0.355319 0.548805
289800 -0.0324269 1.05628 0.340797 0.56243
289900 0.0652993 0.895594 0.255403 0.649673
290000 0.167929 0.753087 0.16767 0.753417
290100 0.0896506 0.859513 0.229853 0.678315
290200 0.0733023 0.883572 0.244483 0.661763
290300 0.0715268 0.886225 0.250604 0.654959
290400 0.0754768 0.880334 0.251115 0.654393
290500 0.104036 0.838886 0.217147 0.693027
290600 0.134065 0.797407 0.191578 0.723605
290700 0.117136 0.820532 0.209342 0.702222
290800 0.16332 0.758972 0.169992 0.750468
290900 0.236859 0.670338 0.10654 0.835346
291000 0.160359 0.762776 0.167273 0.753922
291100 0.0642257 0.897219 0.246516 0.659496
291200 0.184076 0.732831 0.148105 0.778724
291300 0.150695 0.775326 0.169871 0.750622
291400 0.0906484 0.858066 0.214038 0.696676
291500 0.172634 0.747128 0.148092 0.778742
291600 0.206646 0.705426 0.124189 0.810818
291700 0.147204 0.779911 0.175187 0.743913
291800 0.150304 0.775838 0.17748 0.741039
291900 0.165224 0.756535 0.165541 0.756131
292000 0.106996 0.834702 0.208549 0.703163
292100 0.168984 0.751747 0.155739 0.768751
292200 0.174615 0.744633 0.150716 0.775298
292300 0.148351 0.778402 0.171155 0.748996
292400 0.233214 0.674477 0.100645 0.843703
292500 0.263788 0.640538 0.0740233 0.882497
292600 0.179018 0.739117 0.138934 0.790878
292700 0.0421925 0.93123 0.250104 0.655512
292800 0.11563 0.822621 0.187555 0.728538
292900 0.152368 0.773138 0.159976 0.763269
293000 0.142998 0.785469 0.162823 0.759609
293100 0.0947905 0.852086 0.196591 0.717505
293200 0.138892 0.790935 0.160423 0.762694
293300 0.109341 0.831404 0.183965 0.732968
293400 0.100943 0.843278 0.187584 0.728502
293500 0.123229 0.812133 0.169734 0.750796
293600 0.15111 0.774782 0.151097 0.774799
293700 0.0795729 0.874266 0.211964 0.699119
293800 0.0695631 0.889169 0.218621 0.691305
293900 0.0676823 0.891997 0.216868 0.693353
294000 0.0270345 0.955374 0.252577 0.65278
294100 0.0481945 0.92184 0.23655 0.670688
294200 0.0870412 0.863309 0.205454 0.706847
294300 0.166362 0.755083 0.142971 0.785505
294400 0.18715 0.729037 0.125727 0.808714
294500 0.200101 0.713265 0.114356 0.824394
294600 0.203506 0.709176 0.113713 0.825288
294700 0.180251 0.737579 0.136307 0.794394
294800 0.189849 0.725721 0.131444 0.800945
294900 0.235224 0.672192 0.0972649 0.848533
295000 0.340197 0.563001 0.014812 0.975298
295100 0.360671 0.543868 -0.00307518 1.00521
295200 0.323645 0.578958 0.0253103 0.95816
295300 0.305864 0.596606 0.0358708 0.941225
295400 0.242086 0.664447 0.0874438 0.862722
295500 0.229532 0.678684 0.100924 0.843306
295600 0.203608 0.709054 0.120916 0.815311
295700 0.256679 0.648274 0.0778613 0.876796
295800 0.251222 0.654275 0.0830361 0.869168
295900 0.177311 0.74125 0.142338 0.786345
296000 0.192529 0.722445 0.129953 0.802964
296100 0.237582 0.66952 0.0995854 0.845214
296200 0.218018 0.692009 0.118467 0.81869
296300 0.255272 0.649816 0.0941434 0.853017
296400 0.241476 0.665132 0.106984 0.83472
296500 0.281388 0.621781 0.0758157 0.87983
296600 0.271871 0.631855 0.0883153 0.861454
296700 0.268699 0.635248 0.0867924 0.863672
296800 0.214748 0.69584 0.120509 0.815872
