       Inf       Inf       Inf   19.7952   18.3219   15.5980   13.9769   12.4382   11.2217    8.2832    7.0851    5.3986    5.9001    2.6725    1.6901    0.9501    0.3685   -0.0848   -0.6557   -1.4078   -2.1954   -2.7379   -3.1838   -3.5344   -3.9503   -4.4222   -4.9517   -5.5224   -6.3399   -5.4874   -3.5716       Inf       Inf       Inf       Inf       Inf
       Inf       Inf       Inf   20.5846   16.3830   14.0001   11.9848   10.4590    9.3341    6.8275    5.9326    4.4520    3.1435    2.1498    1.3072    0.6017    0.1069   -0.3148   -0.7470   -1.3481   -1.9298   -2.5025   -2.8331   -3.0700   -3.3974   -3.7777   -4.4869   -5.0522   -5.1945   -4.3695   -5.3134       Inf       Inf       Inf       Inf       Inf
       Inf       Inf       Inf   19.0103   14.7695   12.4106   10.4324    8.8393    7.4977    5.2983    4.6778    3.5016    2.4501    1.6277    0.9479    0.4201   -0.0574   -0.4021   -0.7776   -1.1784   -1.5719   -1.8779   -2.1755   -2.3854   -2.6774   -2.7210   -2.4356   -3.6405   -3.9728   -3.1202       Inf       Inf       Inf       Inf       Inf       Inf
       Inf       Inf   19.0437   16.3563   13.3080   10.9877    8.9841    7.4114    6.1660    3.9807    3.4597    2.5681    1.7350    1.0926    0.5725    0.1334   -0.2650   -0.5958   -0.8251   -1.0187   -1.1800   -1.2449   -1.2840   -1.3282   -1.5675   -1.7878   -1.6689   -3.0852   -2.3311   -2.8648       Inf       Inf       Inf       Inf       Inf       Inf
       Inf       Inf   18.2946   14.7292   12.0361    9.6652    7.7326    6.2106    5.0179    2.8566    2.4169    1.6568    1.0052    0.5163    0.1272   -0.2275   -0.5488   -0.8087   -0.9614   -1.0506   -1.0381   -0.9743   -0.7876   -0.7013   -0.4186   -0.5891    0.5635       Inf       Inf   -3.5202       Inf       Inf       Inf       Inf       Inf       Inf
       Inf       Inf   17.0534   13.5528   10.8280    8.6040    6.7657    5.2642    4.0943    2.0091    1.6510    1.0060    0.4782    0.0663   -0.2459   -0.5456   -0.8046   -1.0030   -1.0705   -1.0326   -0.9519   -0.7196   -0.4348   -0.0910   -0.3946   -0.0172       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf
       Inf   18.3292   15.3210   12.3407    9.8514    7.7749    6.0166    4.5994    3.4627    1.4253    1.1763    0.6226    0.1733   -0.1570   -0.4108   -0.6404   -0.8659   -0.9770   -0.9586   -0.8447   -0.6650   -0.3505    0.0353    0.3688    0.5167    0.7772    1.8785       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf
   20.0877   16.9181   14.3868   11.6001    9.1896    7.1729    5.5105    4.1534    3.0592    1.1017    0.9539    0.5159    0.1560   -0.1125   -0.3128   -0.4959   -0.5951   -0.6049   -0.4967   -0.2652    0.0579    0.4533    0.9980    1.0054    0.5945    1.7258       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf
   19.7446   17.1654   13.9489   11.2128    8.8723    6.9134    5.2783    3.9673    2.9254    1.0336    0.9845    0.6429    0.4153    0.2544    0.1191    0.0341    0.0296    0.1235    0.3196    0.6425    1.1055    1.7688    2.2746    2.1520    1.5271    1.4422       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf
   19.4838   16.7003   13.5835   11.0676    8.8810    6.9513    5.3743    4.1172    3.1300    1.3368    1.3964    1.1701    1.0828    1.0110    0.9621    0.9770    1.0990    1.3196    1.6336    2.1626    2.6361    3.0512    4.8160    5.0158    2.9354       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf
   19.8569   16.4269   14.3246   11.7611    9.4474    7.6126    6.1221    4.9278    3.9831    2.3232    2.5349    2.4251    2.4371    2.4076    2.3593    2.4552    2.7607    3.2361    3.8023    4.5437    5.7029    6.5217       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf
