       Inf       Inf       Inf   30.8863   23.2560   20.6634   18.4332   16.5344   14.8745   13.5447   12.3786   11.3903   10.3916    9.2680    8.0014    6.5822    5.2611    4.0288    2.8627    1.7832    1.1401    0.4169    0.0262   -0.3832   -1.9958   -4.2206   -6.1274   -7.8119   -9.2730  -10.5492  -11.6550  -12.4848  -13.3412  -13.9704  -14.0858  -13.5134  -15.5833
       Inf   30.9268   26.5500   26.7026   21.2333   18.8879   16.6470   14.7410   13.1377   11.7937   10.6709    9.4342    8.2264    7.1199    5.9181    4.6932    3.4319    2.2291    1.0896    0.2645   -0.4851   -1.0255   -1.3386   -1.7028   -3.1819   -5.1688   -6.9901   -8.6080  -10.0598  -11.2646  -12.5119  -13.3486  -13.9867  -14.5343  -14.6850  -14.5538       Inf
       Inf   31.2768   28.2124   25.7630   20.8393   18.9039   16.9666   15.0956   13.5169   12.0565   10.7918    9.5342    8.3335    7.2384    6.1443    5.0213    3.8078    2.6610    1.5870    0.7503    0.0578   -0.3844   -0.7460   -1.3148   -2.6077   -4.3294   -6.0450   -7.6173   -9.0322  -10.1965  -11.5448  -12.3086  -12.9860  -13.6020  -14.0752  -13.3456       Inf
       Inf   31.0568   26.5929   25.0781   20.2482   18.5398   16.8293   15.1442   13.5389   12.0827   10.6997    9.3899    8.1496    6.9867    5.8373    4.7606    3.6964    2.6340    1.6335    0.7437    0.2340   -0.2500   -0.7930   -1.4431   -2.6343   -4.0357   -5.5234   -6.9352   -8.3060   -9.3629  -10.3404  -11.1809  -11.9679  -12.8145  -13.2802  -13.1902       Inf
       Inf   29.8850   27.4698   24.6298   19.8156   18.2138   16.6847   15.1454   13.6220   12.1132   10.6492    9.2859    7.9469    6.7345    5.5506    4.5314    3.5834    2.6523    1.7737    0.9804    0.4467   -0.2033   -0.9883   -1.9857   -3.1032   -4.2086   -5.2728   -6.4890   -7.6367   -8.6441   -9.5767  -10.2323  -10.7826  -10.8719  -12.4065       Inf       Inf
   34.4862   30.3405   27.2658   24.5159   19.4980   17.8748   16.4386   15.0546   13.5997   12.0865   10.6409    9.2631    7.9178    6.5851    5.3473    4.3279    3.4264    2.5725    1.7081    1.0277    0.2860   -0.5684   -1.5710   -2.6686   -3.7625   -4.7263   -5.6662   -6.5732   -7.4676   -8.2768   -9.2146   -9.6757  -10.5799   -9.5294       Inf       Inf       Inf
       Inf   31.4945   27.4216   24.0226   19.2278   17.6010   16.1575   14.7775   13.3394   11.8365   10.4635    9.1108    7.7901    6.4364    5.1672    4.0338    3.1064    2.3260    1.4929    0.8134   -0.0291   -0.9993   -2.0549   -3.1431   -4.2009   -5.1764   -6.1169   -6.9925   -7.8627   -8.7199   -9.5507  -10.1122  -10.8430  -10.2174       Inf       Inf       Inf
       Inf   30.7383   27.2775   23.7822   19.0691   17.3964   15.8635   14.4344   12.9332   11.3994   10.0717    8.8263    7.5987    6.2298    4.9448    3.8089    2.8552    2.0344    1.2375    0.4262   -0.4667   -1.3838   -2.4610   -3.4252   -4.4152   -5.3349   -6.2491   -7.0701   -8.1454   -9.0006   -9.7323  -10.4736  -11.4716  -10.3923       Inf       Inf       Inf
       Inf   32.8862   27.3108   23.8219   18.9555   17.2173   15.6117   14.0322   12.4279   10.9153    9.5635    8.3878    7.2687    6.0096    4.8080    3.7093    2.7406    1.8578    1.0363    0.1113   -0.8722   -1.8197   -2.7664   -3.6456   -4.4745   -5.3128   -6.1123   -6.9394   -7.8184   -8.8750   -9.7557  -10.3643  -10.7072  -10.5682  -10.6464       Inf       Inf
       Inf       Inf   28.0038   24.0381   18.8935   17.1063   15.3971   13.7007   11.9782   10.4312    9.0390    7.8537    6.6903    5.5263    4.4727    3.5976    2.7903    2.0290    1.0380   -0.0604   -1.3271   -2.3322   -3.1677   -3.8455   -4.4510   -5.0464   -5.6533   -6.3879   -7.2891   -8.5997   -9.6000  -10.0615  -10.2875   -9.7396       Inf       Inf       Inf
