       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf   22.8135       Inf       Inf   20.8635   18.7607       Inf   17.3204       Inf       Inf       Inf       Inf       Inf       Inf       Inf
       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf   26.9235   26.3790       Inf       Inf       Inf   23.2135   20.6841   20.8891   20.4649   19.3094   18.1718   16.7109   14.7648   14.4621   14.8704   13.1149       Inf   11.2135       Inf       Inf
       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf   33.5909   31.4721       Inf   29.2858       Inf   27.3927   26.3242   25.5695   24.8427       Inf   24.0290   25.2903   22.4510   20.1255   19.0994   18.5607   17.3493   16.2726   14.2191   13.6625   12.7219   13.1109   11.2601   10.7417   11.0635    9.4135       Inf
       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf   34.9647   32.0297   31.7209   29.9211   27.7330   26.5763   25.2331   24.2825   23.2914   23.7528   23.7613   23.8302   21.7822   20.3504   19.6117   17.9978   17.2323   15.4129   13.8765   12.4512   11.5486   10.9001   10.5583   10.1892    9.7986   10.1204       Inf       Inf
       Inf       Inf       Inf       Inf       Inf       Inf       Inf   35.9934   34.4269   31.8267   30.2890   29.1987   27.9386   26.0539   25.1478   23.8737   22.2528   22.2401   22.1244   22.1872   21.8488   20.6947   19.9723   18.3197   16.8959   15.4994   13.9328   12.5109   11.0468   10.0403    9.4295    8.9919    8.5694    8.5170    9.7704       Inf       Inf
       Inf       Inf       Inf       Inf       Inf       Inf   38.9083   34.9934   32.6034   30.1130   28.4423   26.8624   25.5063   24.1110   22.9253   21.8538   21.1930   20.6750   20.3018   20.1514   20.1014   18.9862   18.2079   16.8617   15.2312   13.8847   12.4702   11.0962    9.7712    8.6890    7.9119    7.3225    7.0059    7.1941    7.1231    9.0567       Inf
       Inf       Inf       Inf       Inf       Inf       Inf   35.9160   32.8280   30.4752   28.1839   26.4253   24.8756   23.5680   22.2617   21.2896   20.5959   19.8127   19.2545   18.6987   18.4187   18.1677   17.3095   16.3087   15.1569   13.6033   12.2843   11.0440    9.7461    8.4966    7.3888    6.6051    5.9993    5.7512    5.5886    5.6680    6.4272       Inf
       Inf       Inf       Inf       Inf       Inf       Inf   33.9971   30.8659   28.3986   26.2461   24.5041   23.0779   21.7762   20.6112   19.8657   19.1184   18.5272   17.9537   17.3058   16.7362   16.2799   15.5934   14.6642   13.4715   12.1489   10.7938    9.6708    8.4803    7.3673    6.3375    5.5217    5.0016    4.7522    4.7198    4.7026    4.9663    5.0080
       Inf       Inf       Inf       Inf   35.0734   36.4024   32.0778   29.2148   26.6430   24.5939   22.8226   21.4002   20.1668   19.1032   18.4282   17.7982   17.2180   16.5786   15.8747   15.1622   14.6859   14.0130   12.9792   11.9619   10.7662    9.4938    8.4169    7.4205    6.3989    5.4993    4.6664    4.2087    3.8796    3.7994    4.0745    5.3149    4.2580
       Inf       Inf       Inf       Inf   32.2775   33.5223   30.3190   27.6412   24.9667   22.9342   21.2246   19.8510   18.6328   17.6984   17.0925   16.5763   15.9357   15.2130   14.4925   13.7625   13.1776   12.4587   11.5534   10.6693    9.4245    8.3020    7.4616    6.6204    5.5633    4.7399    4.2140    3.4646    3.2260    3.3082    4.0780    4.3107       Inf
