       Inf       Inf   17.4572   16.3892   13.6493   11.3936    9.0767    7.0408    5.2935    3.8328    2.6575    1.6345    0.6805   -0.2298   -1.0739   -1.7611   -2.3563   -2.8507   -3.3321   -3.8829   -4.5118   -5.1436   -5.7817   -6.3935   -6.9015   -7.2712   -7.5368   -7.7236   -7.8448   -7.9142   -8.0112   -8.1140   -8.2980   -8.2808   -8.3044   -8.2757   -8.6784  -10.9565  -10.1654  -11.1839       Inf
       Inf   15.3043   15.6524   14.8331   12.3886   10.0675    8.0387    6.1989    4.5806    3.2390    2.1411    1.2051    0.3075   -0.5921   -1.3492   -1.9689   -2.5268   -3.0328   -3.5464   -4.1332   -4.7284   -5.3254   -5.9314   -6.5059   -6.9877   -7.3432   -7.5485   -7.6932   -7.7341   -7.7455   -7.8444   -7.9961   -8.3466   -8.3478   -8.3345   -8.1665   -7.6327   -9.0339       Inf       Inf       Inf
       Inf   16.5474   14.5887   12.3093   11.2038    8.9556    7.0722    5.4052    3.9807    2.7573    1.7223    0.8327   -0.0254   -0.8786   -1.5629   -2.1114   -2.6064   -3.0963   -3.6102   -4.2002   -4.7739   -5.3300   -5.9218   -6.4777   -6.9383   -7.2579   -7.4569   -7.5585   -7.6166   -7.6473   -7.7731   -7.9672   -8.1269   -8.6132   -8.6617   -8.4161   -7.5925       Inf       Inf       Inf       Inf
       Inf   15.6111   13.0315   11.3657   10.0111    8.0426    6.2905    4.7788    3.4632    2.3709    1.3960    0.4986   -0.3360   -1.1280   -1.7610   -2.2561   -2.6471   -3.0498   -3.5234   -4.0868   -4.6412   -5.1598   -5.7175   -6.2462   -6.6814   -6.9876   -7.1725   -7.2892   -7.3781   -7.4932   -7.7079   -7.9530   -8.1046   -8.9447   -8.8378   -8.8367   -8.6194       Inf       Inf       Inf       Inf
       Inf   13.8509   12.2735   10.4544    9.0949    7.3263    5.7186    4.2983    3.0883    2.0534    1.1071    0.2452   -0.5570   -1.3043   -1.9276   -2.3968   -2.7188   -2.9896   -3.3538   -3.8193   -4.3244   -4.8403   -5.3715   -5.8816   -6.2774   -6.5556   -6.7368   -6.8673   -6.9950   -7.1807   -7.4409   -7.7261   -7.8885   -9.0517   -9.0972   -9.0454   -8.2014       Inf       Inf       Inf       Inf
   17.1543   13.2154   11.6485    9.7429    8.3001    6.7762    5.3014    3.9807    2.8333    1.8351    0.9248    0.1096   -0.6560   -1.3558   -1.9822   -2.4155   -2.7135   -2.9049   -3.1103   -3.4607   -3.9364   -4.4833   -5.0709   -5.5744   -5.9622   -6.1747   -6.3249   -6.4060   -6.5239   -6.6958   -6.8877   -7.1689   -7.4299   -7.2771   -8.4757   -8.6448   -7.9208       Inf       Inf       Inf       Inf
   16.3880   12.9111   11.0553    9.3256    7.7392    6.3856    5.0231    3.7929    2.6994    1.7380    0.8736    0.1228   -0.5872   -1.2351   -1.8307   -2.3002   -2.5663   -2.6792   -2.8181   -3.0628   -3.5631   -4.2001   -4.8230   -5.3332   -5.6975   -5.9034   -5.9932   -6.0097   -6.0233   -6.0465   -6.1682   -6.2656   -6.5153   -6.3678   -7.5935   -7.0208       Inf       Inf       Inf       Inf       Inf
   15.1030   12.8276   10.8600    9.0494    7.5843    6.2031    4.9004    3.7539    2.7253    1.8030    0.9927    0.3038   -0.3236   -0.9518   -1.4942   -1.9517   -2.2130   -2.2768   -2.3597   -2.6075   -3.1228   -3.8392   -4.4804   -5.0112   -5.3795   -5.5520   -5.5807   -5.4934   -5.4375   -5.3820   -5.2820   -5.3457   -5.1182   -6.7968   -5.6276   -5.8613       Inf       Inf       Inf       Inf       Inf
   15.0530   12.8202   10.8017    9.0389    7.5479    6.2015    4.9892    3.8859    2.8913    2.0690    1.3221    0.7003    0.1554   -0.4075   -0.9530   -1.3809   -1.6338   -1.6692   -1.6536   -2.0036   -2.5800   -3.3901   -3.9987   -4.5383   -4.8693   -5.0179   -4.9653   -4.8576   -4.8887   -4.5338   -4.4129   -4.0996   -3.4072   -1.5040       Inf       Inf       Inf       Inf       Inf       Inf       Inf
   16.4611   13.1088   10.9540    9.3413    7.8458    6.4740    5.3106    4.2085    3.2831    2.5280    1.8868    1.3580    0.9117    0.4279   -0.0631   -0.4124   -0.6042   -0.6315   -0.6153   -1.0188   -1.7065   -2.5484   -3.2070   -3.8615   -4.0939   -4.1792   -3.9952   -4.0646   -3.8356   -3.6128   -3.4016   -3.3697   -2.0903       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf
   16.9043   14.2564   11.7879    9.8716    8.3341    7.0593    5.8973    4.8549    3.9963    3.2805    2.7689    2.3813    2.0881    1.7088    1.2518    1.0276    0.7341    0.6564    0.7548    0.2061   -0.4784   -1.3914   -2.1988   -2.6009   -3.4687   -3.4112   -3.0511   -2.5599   -2.5171   -2.2005   -1.9931   -2.2441       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf
       Inf   15.8988   12.9585   10.7378    9.3266    8.1238    6.9795    5.8476    5.1146    4.4595    4.0671    3.8842    3.5366    3.4754    3.1245    3.0254    2.7614    2.3363    2.3778    1.6198   -1.5647   -1.6437   -1.3816   -1.4129   -1.6282   -0.8880   -0.4766    0.4419   -0.4499   -1.3566   -0.1095   -1.5526       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf
       Inf       Inf   15.5043   12.8030   11.1199    9.7271    8.4083    7.1185    6.3003    6.4055    5.9999    5.4584    3.6139    5.1386    5.4977       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf
