# Time-averaged data for fix dU
# TimeStep c_1[1] c_1[2] c_2[1] c_2[2]
7800 6.42992 1.92516e-05 -6.3978 49200.7
7900 6.66358 1.29751e-05 -6.62723 72482.3
8000 7.28035 4.57914e-06 -7.22847 200062
8100 7.31092 4.34876e-06 -7.25427 208972
8200 6.9852 7.5378e-06 -6.94161 123251
8300 6.69085 1.23912e-05 -6.65717 76240.9
8400 6.56812 1.52446e-05 -6.54026 62582
8500 6.49489 1.72513e-05 -6.46853 55442.6
8600 6.55941 1.54706e-05 -6.5344 61966
8700 6.57011 1.51934e-05 -6.54461 63043.6
8800 6.55306 1.56373e-05 -6.52688 61184.1
8900 6.54319 1.59001e-05 -6.5133 59797.2
9000 7.04632 6.79862e-06 -7.00008 136041
9100 7.1475 5.73082e-06 -7.09239 158990
9200 6.60932 1.42202e-05 -6.56893 65686.1
9300 6.26604 2.53895e-05 -6.24143 37783.1
9400 6.33968 2.24207e-05 -6.31436 42735.1
9500 6.89605 8.76233e-06 -6.8603 107439
9600 7.14861 5.72012e-06 -7.10836 163336
9700 6.79301 1.04277e-05 -6.75928 90588.2
9800 6.59081 1.46715e-05 -6.56393 65134.6
9900 6.54357 1.58898e-05 -6.51729 60200.9
10000 6.92687 8.31802e-06 -6.89059 113076
10100 7.31607 4.31116e-06 -7.26252 211903
10200 7.51568 3.07753e-06 -7.45796 294761
10300 6.90169 8.67935e-06 -6.86456 108214
10400 6.4491 1.86381e-05 -6.42405 51431.4
10500 6.45417 1.84794e-05 -6.42925 51884.4
10600 6.50036 1.70928e-05 -6.47325 55887.1
10700 6.56726 1.52668e-05 -6.53955 62507.6
10800 6.63962 1.35109e-05 -6.60874 70254.3
10900 6.39925 2.02749e-05 -6.37215 47115.7
11000 6.40133 2.02041e-05 -6.37149 47062.8
11100 6.74203 1.13651e-05 -6.69771 81642.9
11200 6.94721 8.03722e-06 -6.89438 113804
11300 6.74723 1.12659e-05 -6.7084 83130.9
11400 6.79096 1.04639e-05 -6.75932 90595.1
11500 7.00078 7.34203e-06 -6.9603 127203
11600 7.00425 7.29911e-06 -6.96076 127302
11700 6.86077 9.30024e-06 -6.82374 101006
11800 6.53594 1.60959e-05 -6.50592 59056.2
11900 6.61742 1.40268e-05 -6.58709 67732.6
12000 6.66251 1.29985e-05 -6.63008 72831.6
12100 7.00808 7.25211e-06 -6.96666 128577
12200 7.14888 5.71743e-06 -7.10526 162483
12300 7.16696 5.54554e-06 -7.13114 169740
12400 6.54632 1.58162e-05 -6.52016 60493.9
12500 6.62055 1.3953e-05 -6.58972 68033.2
12600 6.65744 1.31103e-05 -6.62272 71932
12700 6.41135 1.9865e-05 -6.38164 47876.6
12800 6.58895 1.47178e-05 -6.56362 65100.5
12900 6.74183 1.1369e-05 -6.71553 84136.8
13000 6.54793 1.57735e-05 -6.52024 60502
13100 6.69345 1.23368e-05 -6.65098 75448.5
13200 7.07808 6.44357e-06 -7.02028 140762
13300 6.90684 8.60414e-06 -6.86335 107992
13400 6.62596 1.3826e-05 -6.59806 68998.2
13500 6.92444 8.35219e-06 -6.89155 113260
13600 7.13602 5.84303e-06 -7.08959 158241
13700 7.22676 5.01292e-06 -7.17593 183077
13800 7.12187 5.98425e-06 -7.08006 155714
13900 6.93115 8.25812e-06 -6.90049 114983
14000 6.67311 1.27678e-05 -6.64849 75131.6
14100 6.49725 1.71826e-05 -6.4725 55815.5
14200 6.7554 1.11115e-05 -6.72191 85049.2
14300 6.74386 1.133e-05 -6.70683 82910.1
14400 6.61666 1.40449e-05 -6.58411 67391.8
14500 6.56739 1.52634e-05 -6.53705 62243.8
14600 6.71818 1.18323e-05 -6.6816 79452.4
14700 6.53433 1.61398e-05 -6.50201 58667.3
14800 6.471 1.79615e-05 -6.4442 53211.1
14900 6.45591 1.8425e-05 -6.42955 51910.9
15000 6.57335 1.51105e-05 -6.54342 62917.3
15100 6.77631 1.0726e-05 -6.74038 87743.5
15200 6.78418 1.05843e-05 -6.74485 88407.7
15300 6.80476 1.02229e-05 -6.76433 91364.9
15400 6.62957 1.37421e-05 -6.59673 68843.5
15500 6.98849 7.49602e-06 -6.94849 124692
15600 7.30619 4.38364e-06 -7.24845 206929
15700 7.44055 3.49384e-06 -7.37994 258374
15800 6.88248 8.96543e-06 -6.8417 104116
15900 6.53711 1.60641e-05 -6.51008 59472.3
16000 6.47149 1.79467e-05 -6.44578 53353
16100 6.32815 2.28616e-05 -6.30175 41834.7
16200 6.4526 1.85285e-05 -6.42271 51315.2
16300 6.47524 1.78333e-05 -6.4434 53139.2
16400 6.37778 2.10236e-05 -6.35174 45519.5
16500 6.43438 1.91071e-05 -6.40862 50108.4
16600 6.66624 1.2917e-05 -6.62929 72735.2
16700 6.89098 8.83779e-06 -6.84541 104772
16800 6.57949 1.49549e-05 -6.54513 63099.3
16900 6.36992 2.13046e-05 -6.34506 45008.6
17000 6.68257 1.25655e-05 -6.65511 75976.7
17100 6.88312 8.95581e-06 -6.85097 105759
17200 6.96677 7.77608e-06 -6.92693 120234
17300 6.97453 7.67475e-06 -6.93156 121178
17400 7.15842 5.62611e-06 -7.11646 165585
17500 6.991 7.46432e-06 -6.95709 126515
17600 6.92267 8.37725e-06 -6.88352 111734
17700 7.32609 4.23878e-06 -7.27483 216354
17800 7.21059 5.15163e-06 -7.16561 179914
17900 6.75711 1.10794e-05 -6.72661 85726.7
18000 6.53601 1.60939e-05 -6.51 59464.7
18100 6.61619 1.40561e-05 -6.58855 67899.6
18200 6.56939 1.52119e-05 -6.54365 62941.4
18300 6.59454 1.45795e-05 -6.56782 65563.2
18400 6.45135 1.85675e-05 -6.42341 51375.4
18500 6.48054 1.76746e-05 -6.45372 54073.8
18600 6.55331 1.56308e-05 -6.52193 60675.1
18700 6.92201 8.38652e-06 -6.87542 110217
18800 6.89574 8.76698e-06 -6.84992 105572
18900 6.64601 1.33658e-05 -6.61558 71070.6
19000 6.7085 1.20273e-05 -6.6803 79277.7
19100 6.89099 8.83758e-06 -6.85307 106134
19200 7.10726 6.13371e-06 -7.06249 151161
19300 7.07357 6.49281e-06 -7.02961 142996
19400 6.89769 8.73819e-06 -6.85792 107007
19500 6.68524 1.2509e-05 -6.65426 75867.1
19600 6.77585 1.07343e-05 -6.74436 88334.2
19700 7.23161 4.97199e-06 -7.18254 185131
19800 7.12042 5.99893e-06 -7.06831 152654
19900 6.79743 1.03501e-05 -6.76379 91281.9
20000 6.45266 1.85264e-05 -6.42629 51625.9
20100 6.46125 1.82598e-05 -6.43088 52027.9
20200 6.51086 1.67923e-05 -6.48149 56670.2
20300 6.47002 1.79912e-05 -6.44441 53229.9
20400 6.52331 1.64428e-05 -6.49616 58090.8
20500 6.56611 1.52964e-05 -6.53831 62376.1
20600 6.41908 1.96072e-05 -6.39262 48772.7
20700 6.58208 1.48896e-05 -6.5451 63096.2
20800 6.81737 1.00074e-05 -6.77127 92441
20900 6.65403 1.3186e-05 -6.61454 70945.7
21000 6.60291 1.43749e-05 -6.56962 65763.7
21100 6.88895 8.86806e-06 -6.85038 105653
21200 7.03811 6.89352e-06 -6.9928 134379
21300 7.03579 6.92059e-06 -6.99254 134321
21400 6.74733 1.1264e-05 -6.71177 83605.6
21500 6.48647 1.74983e-05 -6.45626 54305.7
21600 6.3643 2.15078e-05 -6.33676 44382.5
21700 6.52882 1.62907e-05 -6.49582 58058
21800 6.78486 1.05722e-05 -6.7441 88296.3
21900 6.80003 1.03049e-05 -6.76415 91336.7
22000 6.51754 1.66039e-05 -6.49057 57545.2
22100 6.55924 1.54751e-05 -6.53012 61520.1
22200 6.64171 1.34632e-05 -6.6061 69942.1
22300 6.49357 1.72897e-05 -6.46175 54811.5
22400 6.32115 2.31333e-05 -6.29712 41508.9
22500 6.43386 1.91241e-05 -6.40948 50180.8
22600 6.53399 1.61489e-05 -6.50756 59220.3
22700 6.60892 1.42297e-05 -6.57784 66682.5
22800 7.05143 6.74017e-06 -7.00487 137145
22900 7.08094 6.41249e-06 -7.02245 141279
23000 6.91778 8.44667e-06 -6.87341 109844
23100 7.00251 7.32062e-06 -6.96406 128013
23200 7.15822 5.62801e-06 -7.11662 165631
23300 6.9955 7.40774e-06 -6.95435 125931
23400 6.76444 1.09432e-05 -6.73138 86419.5
23500 6.57837 1.4983e-05 -6.54944 63560.2
23600 6.55904 1.54801e-05 -6.53255 61772.2
23700 6.76664 1.09025e-05 -6.73884 87515.5
23800 6.86741 9.19657e-06 -6.83092 102238
23900 6.8479 9.50464e-06 -6.80641 98092.6
24000 6.6871 1.24698e-05 -6.65432 75875.3
24100 6.58651 1.47784e-05 -6.55604 64272
24200 6.72958 1.16067e-05 -6.68761 80262.5
24300 6.71832 1.18295e-05 -6.6801 79251.2
24400 6.33726 2.25127e-05 -6.31216 42576.3
24500 6.41071 1.98864e-05 -6.38507 48154.5
24600 6.61863 1.39983e-05 -6.58743 67770.8
24700 6.74924 1.12277e-05 -6.715 84062
24800 7.06338 6.60554e-06 -7.0177 140149
24900 7.09128 6.30158e-06 -7.04001 145531
25000 7.05575 6.69113e-06 -7.0111 138596
25100 6.91741 8.45202e-06 -6.88162 111378
25200 6.84332 9.57837e-06 -6.80633 98079.3
25300 6.89273 8.81163e-06 -6.8528 106086
25400 6.77243 1.07965e-05 -6.73934 87590
25500 6.5594 1.54709e-05 -6.53336 61857.5
25600 6.397 2.03523e-05 -6.3722 47119.1
25700 6.45214 1.85427e-05 -6.42702 51689.6
25800 6.64196 1.34575e-05 -6.61429 70915.4
25900 6.69776 1.22473e-05 -6.66575 77354.5
26000 6.86787 9.18949e-06 -6.83611 103137
26100 6.66737 1.28922e-05 -6.64056 74132.2
26200 6.49329 1.72979e-05 -6.46308 54935
26300 6.80144 1.02804e-05 -6.76064 90796.7
26400 6.6428 1.34385e-05 -6.60609 69940.4
26500 6.64939 1.32898e-05 -6.61892 71472.7
26600 7.05293 6.72307e-06 -7.01944 140562
26700 6.88819 8.87952e-06 -6.85165 105881
26800 6.80782 1.01702e-05 -6.77013 92264.1
26900 6.7929 1.04297e-05 -6.75037 89235.3
27000 6.94029 8.13162e-06 -6.8928 113501
27100 6.79805 1.03394e-05 -6.75854 90476.2
27200 6.93749 8.17012e-06 -6.90184 115245
27300 6.97266 7.69909e-06 -6.9359 122069
27400 7.00677 7.26811e-06 -6.96691 128632
27500 6.71841 1.18276e-05 -6.68765 80268.6
27600 6.39637 2.03739e-05 -6.37104 47027.6
27700 6.41005 1.99085e-05 -6.38296 47983.1
27800 6.52198 1.64798e-05 -6.49653 58127.8
27900 6.698 1.22423e-05 -6.66858 77724.2
28000 6.64467 1.3396e-05 -6.61184 70622.8
28100 6.56734 1.52646e-05 -6.53778 62320.9
28200 6.51344 1.67193e-05 -6.48624 57126.2
28300 6.79441 1.0403e-05 -6.75207 89493.1
28400 7.0145 7.17393e-06 -6.96175 127515
28500 6.88407 8.94151e-06 -6.84459 104626
28600 6.88676 8.90093e-06 -6.85056 105685
28700 6.93282 8.23492e-06 -6.89138 113228
28800 7.04842 6.77449e-06 -7.00841 137968
28900 6.75209 1.11738e-05 -6.71533 84109.7
29000 6.93979 8.13849e-06 -6.89791 114482
29100 6.92886 8.29007e-06 -6.8895 112868
29200 6.61693 1.40385e-05 -6.58766 67797.1
29300 6.58738 1.47567e-05 -6.55559 64223.4
29400 6.80951 1.01412e-05 -6.77033 92295.6
29500 6.67836 1.26553e-05 -6.64336 74483.8
29600 6.57367 1.51024e-05 -6.54551 63140
29700 6.64499 1.33889e-05 -6.61698 71238.6
29800 6.57285 1.51234e-05 -6.54466 63048.6
29900 6.50707 1.69002e-05 -6.48049 56573.8
30000 6.52572 1.63762e-05 -6.49838 58309.5
30100 6.67025 1.28298e-05 -6.64164 74267.5
30200 6.56947 1.521e-05 -6.54289 62861
30300 6.71376 1.19209e-05 -6.6827 79600.3
30400 7.17771 5.44578e-06 -7.13244 170114
30500 7.11917 6.01158e-06 -7.07016 153131
30600 6.88216 8.97033e-06 -6.83819 103502
30700 6.96162 7.84401e-06 -6.92049 118932
30800 6.99464 7.4185e-06 -6.95512 126095
30900 7.05 6.75641e-06 -7.00675 137582
31000 6.56773 1.52547e-05 -6.53645 62180.8
31100 6.61783 1.40173e-05 -6.58515 67510.2
31200 6.41347 1.9794e-05 -6.38537 48179.5
31300 6.43666 1.90337e-05 -6.41106 50315
31400 6.74097 1.13855e-05 -6.70365 82466.1
31500 6.85849 9.33611e-06 -6.81158 98953.4
31600 6.73895 1.14244e-05 -6.70372 82475.9
31700 6.53327 1.61686e-05 -6.50527 58991.1
31800 6.5223 1.64711e-05 -6.49112 57598.6
31900 6.46941 1.80098e-05 -6.43951 52791.3
32000 6.42529 1.94029e-05 -6.3986 49267.2
32100 6.49367 1.7287e-05 -6.46351 54974.5
32200 6.61657 1.40471e-05 -6.58427 67410.7
32300 6.53249 1.619e-05 -6.50091 58558.5
32400 6.89271 8.81194e-06 -6.8512 105799
32500 7.0368 6.90873e-06 -6.98585 132811
32600 7.15166 5.69071e-06 -7.10362 162033
32700 7.24424 4.86711e-06 -7.19576 189312
32800 7.01384 7.18184e-06 -6.97271 129896
32900 6.86189 9.28272e-06 -6.82584 101365
33000 6.55282 1.56437e-05 -6.52598 61091
33100 6.35582 2.18178e-05 -6.33036 43904.9
33200 6.375 2.11225e-05 -6.34811 45241
33300 6.52015 1.65309e-05 -6.49286 57767.9
33400 6.75973 1.10304e-05 -6.72702 85786.1
33500 6.97229 7.70392e-06 -6.93098 121058
33600 6.85299 9.42327e-06 -6.81593 99682.2
33700 6.61961 1.39751e-05 -6.59158 68248.2
33800 6.57127 1.51637e-05 -6.54231 62799.5
33900 6.95898 7.87899e-06 -6.91839 118512
34000 6.78288 1.06076e-05 -6.74694 88720.5
34100 6.87261 9.11619e-06 -6.83893 103630
34200 6.75079 1.11982e-05 -6.71618 84229.4
34300 6.61067 1.41877e-05 -6.57839 66744.8
34400 6.68815 1.24477e-05 -6.65441 75886.1
34500 6.97702 7.64263e-06 -6.93165 121196
34600 7.12579 5.94477e-06 -7.07574 154582
34700 7.14435 5.76136e-06 -7.1038 162082
34800 6.73972 1.14095e-05 -6.70662 82881.2
34900 6.65789 1.31004e-05 -6.62816 72595.8
35000 6.64066 1.3487e-05 -6.61199 70640.3
35100 6.45075 1.85865e-05 -6.4231 51348.6
35200 6.50486 1.69634e-05 -6.47468 56022.1
35300 6.48968 1.74037e-05 -6.46058 54703.8
35400 6.56328 1.53696e-05 -6.53598 62131.9
35500 6.75164 1.11822e-05 -6.72013 84794
35600 6.97416 7.67957e-06 -6.93529 121942
35700 6.67386 1.27518e-05 -6.64067 74146.6
35800 6.45332 1.85058e-05 -6.42605 51605.4
35900 6.60686 1.42793e-05 -6.57154 65976.8
36000 6.78736 1.05277e-05 -6.74656 88663.2
36100 6.73222 1.1555e-05 -6.69407 81142.4
36200 6.99893 7.36501e-06 -6.95533 126139
36300 7.11099 6.09521e-06 -7.06546 151922
36400 7.05436 6.70692e-06 -7.01463 139426
36500 6.72117 1.17727e-05 -6.68518 79933.9
36600 6.71579 1.18802e-05 -6.67924 79136.9
36700 6.62653 1.38128e-05 -6.59269 68376.2
36800 6.40601 2.0045e-05 -6.3775 47543
36900 6.67943 1.26324e-05 -6.64642 74869.8
37000 6.76623 1.09101e-05 -6.73082 86338.5
37100 6.96935 7.74228e-06 -6.93594 122076
37200 6.58766 1.47499e-05 -6.56008 64711.9
37300 6.5386 1.60238e-05 -6.51153 59619
37400 6.54459 1.58625e-05 -6.51772 60244.9
37500 6.71929 1.18102e-05 -6.68834 80361.9
37600 6.80922 1.01461e-05 -6.77503 93031
37700 6.60909 1.42257e-05 -6.57876 66786.1
37800 6.44398 1.88001e-05 -6.41987 51069.1
37900 6.49178 1.73421e-05 -6.46201 54835.4
38000 6.88818 8.87954e-06 -6.84061 103925
38100 7.23862 4.91352e-06 -7.18467 185801
38200 7.20101 5.23568e-06 -7.15149 175674
38300 7.20035 5.24155e-06 -7.15451 176574
38400 6.82619 9.85949e-06 -6.78961 95348.6
38500 6.66626 1.29165e-05 -6.63887 73921.5
38600 6.58208 1.48894e-05 -6.55341 63988
38700 6.62768 1.3786e-05 -6.59263 68368.9
38800 6.56654 1.52854e-05 -6.53414 61938.6
38900 6.57743 1.50068e-05 -6.54833 63441.3
39000 6.68831 1.24444e-05 -6.65772 76311.4
39100 6.6841 1.25332e-05 -6.64997 75319.8
39200 6.77143 1.08148e-05 -6.73658 87182.4
39300 6.61523 1.4079e-05 -6.58118 67059.1
39400 6.51736 1.66091e-05 -6.48613 57115.5
39500 6.25189 2.60037e-05 -6.22643 36838.2
39600 6.44974 1.86182e-05 -6.42347 51381.1
39700 6.90595 8.61708e-06 -6.87204 109590
39800 6.69717 1.22595e-05 -6.66433 77168.9
39900 6.68383 1.25388e-05 -6.64909 75208.5
40000 6.8988 8.72185e-06 -6.85001 105587
40100 7.10173 6.19133e-06 -7.04626 147075
40200 6.92868 8.29263e-06 -6.8824 111523
40300 6.85354 9.4145e-06 -6.81165 98965.2
40400 6.84886 9.48916e-06 -6.80873 98477.6
40500 6.6215 1.39305e-05 -6.5888 67928
40600 6.42553 1.9395e-05 -6.39787 49206.9
40700 6.56061 1.54391e-05 -6.53224 61740.4
40800 6.54361 1.58889e-05 -6.51614 60084.3
40900 6.55568 1.55684e-05 -6.52935 61440.2
41000 6.62133 1.39347e-05 -6.59166 68257.4
41100 6.90722 8.59859e-06 -6.87031 109270
41200 6.93772 8.16703e-06 -6.90228 115332
41300 6.62725 1.37959e-05 -6.59762 68947.5
41400 6.38366 2.0816e-05 -6.35786 45991.9
41500 6.38676 2.07073e-05 -6.36185 46303.1
41600 6.6408 1.34838e-05 -6.60792 70157.4
41700 6.7169 1.18579e-05 -6.67865 79056.8
41800 7.02341 7.06673e-06 -6.98069 131658
41900 6.78739 1.05271e-05 -6.75165 89429.4
42000 6.75649 1.10911e-05 -6.72312 85222.1
42100 6.81979 9.96659e-06 -6.77659 93276.3
42200 6.97131 7.71666e-06 -6.92319 119477
42300 6.92413 8.35661e-06 -6.88073 111211
42400 6.80618 1.01983e-05 -6.76776 91894.9
42500 6.55477 1.55921e-05 -6.52252 60735.2
42600 6.37188 2.12342e-05 -6.34694 45151.8
42700 6.30331 2.3841e-05 -6.27728 40140.9
42800 6.54096 1.59602e-05 -6.50934 59398.5
42900 6.81451 1.00558e-05 -6.78131 94021.6
43000 6.50136 1.70639e-05 -6.47258 55823
43100 6.61339 1.41226e-05 -6.5808 67017
43200 6.68567 1.24999e-05 -6.65007 75333.2
43300 6.47754 1.77642e-05 -6.44855 53603.7
43400 6.51084 1.67929e-05 -6.48437 56946.3
43500 6.76019 1.1022e-05 -6.72714 85802.7
43600 6.69888 1.22242e-05 -6.66234 76909.6
43700 6.8232 9.90944e-06 -6.78536 94667.1
43800 7.02866 7.00439e-06 -6.9851 132642
43900 6.93191 8.24753e-06 -6.89044 113049
44000 6.85026 9.46677e-06 -6.813 99190.6
44100 6.76778 1.08816e-05 -6.72602 85640.9
44200 6.87121 9.13768e-06 -6.82535 101280
44300 6.65698 1.31205e-05 -6.62175 71814.9
44400 6.36808 2.13707e-05 -6.34026 44645.1
44500 6.49397 1.72781e-05 -6.46347 54971.5
44600 6.71524 1.18912e-05 -6.68318 79665.1
44700 6.79629 1.03701e-05 -6.76471 91422.5
44800 6.78978 1.04847e-05 -6.75486 89915.4
44900 6.44821 1.86661e-05 -6.41731 50849.3
45000 6.15736 3.05041e-05 -6.13431 31530.9
45100 6.30609 2.37292e-05 -6.27934 40280.8
45200 6.77176 1.08086e-05 -6.73274 86617.8
45300 6.83923 9.64475e-06 -6.79936 96932.8
45400 6.63803 1.35471e-05 -6.60767 70127.9
45500 6.46293 1.8208e-05 -6.43508 52398
45600 6.46133 1.82573e-05 -6.42887 51851.1
45700 6.67547 1.27172e-05 -6.63637 73609.4
45800 7.13424 5.86061e-06 -7.08576 157219
45900 7.09774 6.2332e-06 -7.04792 147487
46000 6.83737 9.67519e-06 -6.79816 96736
46100 6.47237 1.79199e-05 -6.44159 52977.2
46200 6.45346 1.85014e-05 -6.42088 51156.2
46300 6.50281 1.70223e-05 -6.46945 55529
46400 6.5283 1.6305e-05 -6.49821 58292.5
46500 6.62224 1.39133e-05 -6.59166 68256.3
46600 6.72349 1.17267e-05 -6.68917 80474.6
46700 6.50865 1.68551e-05 -6.47859 56392.9
46800 6.51526 1.6668e-05 -6.48614 57116.3
46900 6.61547 1.40731e-05 -6.58512 67506.9
47000 6.53078 1.62368e-05 -6.50324 58789.5
47100 6.65379 1.31913e-05 -6.62446 72144.2
47200 6.61623 1.40551e-05 -6.58088 67025.4
47300 6.90632 8.61168e-06 -6.86345 108011
47400 6.69419 1.23215e-05 -6.65886 76458.9
47500 6.56207 1.54011e-05 -6.53247 61764.4
47600 6.80666 1.01901e-05 -6.76851 92012
47700 7.0416 6.85296e-06 -6.99437 134736
47800 7.10732 6.13309e-06 -7.06094 150767
47900 7.03109 6.97574e-06 -6.98772 133232
48000 6.83765 9.67057e-06 -6.80027 97081
48100 6.54488 1.58547e-05 -6.51662 60133.5
48200 6.54159 1.59432e-05 -6.51132 59597.4
48300 6.65709 1.3118e-05 -6.62186 71828.5
48400 6.692 1.23671e-05 -6.66097 76732.4
48500 6.54382 1.58831e-05 -6.51772 60245.5
48600 6.48366 1.75817e-05 -6.45464 54157.6
48700 6.63514 1.36133e-05 -6.603 69576.1
48800 6.54411 1.58755e-05 -6.51299 59766.2
48900 6.52723 1.63343e-05 -6.49521 57998.3
49000 6.5025 1.70311e-05 -6.47286 55850
49100 6.37208 2.12269e-05 -6.34666 45130.8
49200 6.5777 1.49999e-05 -6.54773 63376.3
49300 6.96843 7.75433e-06 -6.92585 120014
49400 7.04191 6.84943e-06 -6.99428 134716
49500 6.81225 1.00943e-05 -6.77274 92671.1
49600 6.80004 1.03047e-05 -6.76298 91155.8
49700 6.77283 1.07891e-05 -6.72968 86171.8
49800 7.02427 7.05651e-06 -6.98111 131751
49900 6.77518 1.07465e-05 -6.73704 87250
50000 6.84964 9.47669e-06 -6.81008 98703.6
50100 6.6175 1.40251e-05 -6.58335 67306.1
50200 6.62727 1.37956e-05 -6.59919 69130.6
50300 6.53086 1.62346e-05 -6.50257 58723.3
50400 6.52299 1.64518e-05 -6.49419 57898.2
50500 6.28547 2.45698e-05 -6.26 38986.5
50600 6.48568 1.75216e-05 -6.45685 54360.1
50700 6.71592 1.18776e-05 -6.67798 78968.3
50800 6.79166 1.04514e-05 -6.75716 90265.2
50900 6.5008 1.70799e-05 -6.4756 56109.1
51000 6.49093 1.73671e-05 -6.46601 55207.3
51100 6.75359 1.11454e-05 -6.72408 85361.4
51200 6.80707 1.0183e-05 -6.77464 92969
51300 7.00858 7.24599e-06 -6.96471 128153
51400 7.07781 6.44647e-06 -7.02921 142901
51500 6.84669 9.52399e-06 -6.80719 98222.1
51600 6.73463 1.15082e-05 -6.70113 82116.2
51700 6.76321 1.09659e-05 -6.72079 84888
51800 7.09029 6.3121e-06 -7.03912 145313
51900 6.85616 9.37294e-06 -6.8146 99459.8
52000 6.51167 1.67693e-05 -6.48141 56662
52100 6.46586 1.81179e-05 -6.4392 52763.6
52200 6.3644 2.15041e-05 -6.33848 44511.4
52300 6.41511 1.97392e-05 -6.38723 48331.1
52400 6.54006 1.59843e-05 -6.50952 59416.3
52500 6.55932 1.54728e-05 -6.52942 61446.9
52600 6.36168 2.16029e-05 -6.33767 44450.6
52700 6.78023 1.06552e-05 -6.7481 88894.9
52800 7.08771 6.33965e-06 -7.04632 147091
